price (€),type,code_postal,nb_pieces,nb_chambres,surface,etage,ascenseur,parking,jardin,terrasse
77200.0,Maison à vendre,85770,5,,280,,false,false,false,false
77300.0,Studio à vendre,84000,,,31,,false,false,false,false
77350.0,Appartement à vendre,29630,2,,34,,false,false,false,false
77350.0,Studio à vendre,29550,,,20,,false,false,false,false
77350.0,Studio à vendre,29000,,,20,,false,false,false,false
77350.0,Appartement à vendre,49400,5,,83,,false,false,false,false
77373.0,Studio à vendre,13003,,,19,,false,false,false,false
77390.0,Maison à vendre,62390,4,,87,,false,false,false,false
77400.0,Maison à vendre,56500,3,,32,,false,false,false,false
77500.0,Maison à vendre,77370,,,60,,false,false,false,false
77500.0,Maison à vendre,35600,2,,70,,false,false,false,false
77500.0,Studio à vendre,83130,,,19,,false,false,false,false
77500.0,Maison à vendre,56140,3,,60,,false,false,false,false
77500.0,Appartement à vendre,05250,2,,38,,false,false,false,false
77500.0,Maison à vendre,44590,7,,200,,false,false,false,false
77500.0,Maison à vendre,70270,3,,80,,false,false,false,false
77500.0,Maison à vendre,59690,3,,49,,false,false,false,false
77500.0,Appartement à vendre,70800,4,,121,,false,false,false,false
77500.0,Maison à vendre,72500,4,,60,,false,false,false,false
77500.0,Maison à vendre,62700,5,,64,,false,false,false,false
77500.0,Appartement à vendre,49500,2,,38,,false,false,false,false
77500.0,Maison à vendre,44590,7,,200,,false,false,false,false
77500.0,Studio à vendre,75009,,,9,,false,false,false,false
77500.0,Studio à vendre,83480,,,34,,false,false,false,false
77500.0,Appartement à vendre,70800,4,,121,,false,false,false,false
77500.0,Maison à vendre,62122,4,,95,,false,false,false,false
77500.0,Maison à vendre,72500,4,,60,,false,false,false,false
77500.0,Maison à vendre,70270,3,,80,,false,false,false,false
77531.0,Appartement à vendre,35700,2,,28,,false,false,false,false
77588.0,Appartement à vendre,13004,2,,41,,false,false,false,false
77594.0,Studio à vendre,94550,,,21,,false,false,false,false
77600.0,Maison à vendre,62700,5,,90,,false,false,false,false
77610.0,Studio à vendre,44000,,,18,,false,false,false,false
77610.0,Maison à vendre,35540,3,,39,,false,false,false,false
77610.0,Maison à vendre,35540,3,,39,,false,false,false,false
77680.0,Studio à vendre,59000,,,18,,false,false,false,false
77700.0,Studio à vendre,49300,,,24,,false,false,false,false
77700.0,Studio à vendre,06450,,,24,,false,false,false,false
77700.0,Studio à vendre,35000,,,10,,false,false,false,false
77725.0,Studio à vendre,94350,,,18,,false,false,false,false
77735.0,Studio à vendre,95000,,,19,,false,false,false,false
77760.0,Studio à vendre,13008,,,40,,false,false,false,false
77760.0,Maison à vendre,59127,4,,87,,false,false,false,false
77762.0,Studio à vendre,72000,,,25,,false,false,false,false
77800.0,Studio à vendre,85270,,,23,,false,false,false,false
77850.0,Maison à vendre,29150,4,,120,,false,false,false,false
77900.0,Appartement à vendre,59600,4,,80,,false,false,false,false
77929.0,Studio à vendre,44100,,,20,,false,false,false,false
77950.0,Appartement à vendre,22000,2,,46,,false,false,false,false
77956.0,Studio à vendre,78210,,,20,,false,false,false,false
78000.0,Maison à vendre,53140,4,,96,,false,false,false,false
78000.0,Studio à vendre,59000,,,18,,false,false,false,false
78000.0,Maison à vendre,70100,5,,110,,false,false,false,false
78000.0,Studio à vendre,83400,,,22,,false,false,false,false
78000.0,Appartement à vendre,04100,2,,44,,false,false,false,false
78000.0,Appartement à vendre,72100,2,,40,,false,false,false,false
78000.0,Appartement à vendre,62200,2,,39,,false,false,false,false
78000.0,Appartement à vendre,70300,4,,85,,false,false,false,false
78000.0,Maison à vendre,59920,3,,92,,false,false,false,false
78000.0,Studio à vendre,59100,,,34,,false,false,false,false
78000.0,Studio à vendre,06160,,,12,,false,false,false,false
78000.0,Maison à vendre,85120,6,,150,,false,false,false,false
78000.0,Maison à vendre,35150,3,,109,,false,false,false,false
78000.0,Studio à vendre,83300,,,28,,false,false,false,false
78000.0,Appartement à vendre,39220,2,,23,,false,false,false,false
78000.0,Appartement à vendre,06620,2,,36,,false,false,false,false
78000.0,Appartement à vendre,90000,3,,55,,false,false,false,false
78000.0,Appartement à vendre,70300,4,,85,,false,false,false,false
78000.0,Appartement à vendre,13014,4,,73,,false,false,false,false
78000.0,Studio à vendre,06160,,,12,,false,false,false,false
78000.0,Appartement à vendre,59170,3,,64,,false,false,false,false
78000.0,Studio à vendre,77430,,,29,,false,false,false,false
78000.0,Appartement à vendre,62200,2,,27,,false,false,false,false
78000.0,Maison à vendre,62610,2,,53,,false,false,false,false
78000.0,Appartement à vendre,13003,2,,41,,false,false,false,false
78000.0,Studio à vendre,77260,,,30,,false,false,false,false
78000.0,Studio à vendre,83400,,,21,,false,false,false,false
78000.0,Studio à vendre,91310,,,19,,false,false,false,false
78000.0,Studio à vendre,92200,,,6,,false,false,false,false
78000.0,Studio à vendre,77430,,,29,,false,false,false,false
78000.0,Maison à vendre,53140,4,,96,,false,false,false,false
78000.0,Appartement à vendre,13003,2,,41,,false,false,false,false
78000.0,Studio à vendre,77260,,,30,,false,false,false,false
78000.0,Studio à vendre,59100,,,34,,false,false,false,false
78000.0,Studio à vendre,75011,,,9,,false,false,false,false
78000.0,Maison à vendre,49140,2,,60,,false,false,false,false
78000.0,Appartement à vendre,83170,3,,32,,false,false,false,false
78000.0,Studio à vendre,83500,,,27,,false,false,false,false
78000.0,Maison à vendre,59430,3,,68,,false,false,false,false
78000.0,Studio à vendre,92600,,,9,,false,false,false,false
78000.0,Appartement à vendre,62200,2,,27,,false,false,false,false
78000.0,Studio à vendre,05500,,,33,,false,false,false,false
78000.0,Appartement à vendre,77260,2,,35,,false,false,false,false
78000.0,Appartement à vendre,39220,2,,23,,false,false,false,false
78000.0,Appartement à vendre,06620,2,,36,,false,false,false,false
78000.0,Appartement à vendre,06420,3,,34,,false,false,false,false
78000.0,Studio à vendre,83400,,,22,,false,false,false,false
78000.0,Appartement à vendre,04100,2,,44,,false,false,false,false
78000.0,Studio à vendre,93500,,,10,,false,false,false,false
78000.0,Appartement à vendre,04100,2,,44,,false,false,false,false
78000.0,Studio à vendre,59100,,,34,,false,false,false,false
78000.0,Maison à vendre,62260,6,,85,,false,false,false,false
78000.0,Studio à vendre,13008,,,15,,false,false,false,false
78000.0,Studio à vendre,75011,,,9,,false,false,false,false
78000.0,Maison à vendre,59920,3,,92,,false,false,false,false
78000.0,Studio à vendre,83400,,,21,,false,false,false,false
78000.0,Studio à vendre,91310,,,19,,false,false,false,false
78000.0,Maison à vendre,62610,2,,53,,false,false,false,false
78000.0,Studio à vendre,93200,,,17,,false,false,false,false
78000.0,Studio à vendre,77430,,,29,,false,false,false,false
78000.0,Maison à vendre,53140,4,,96,,false,false,false,false
78000.0,Studio à vendre,83300,,,28,,false,false,false,false
78000.0,Studio à vendre,59160,,,32,,false,false,false,false
78000.0,Appartement à vendre,06300,2,,45,,false,false,false,false
78000.0,Appartement à vendre,90000,3,,55,,false,false,false,false
78000.0,Studio à vendre,59100,,,34,,false,false,false,false
78000.0,Maison à vendre,62138,4,,75,,false,false,false,false
78000.0,Studio à vendre,06300,,,13,,false,false,false,false
78000.0,Appartement à vendre,59200,3,,64,,false,false,false,false
78000.0,Maison à vendre,05130,3,,195,,false,false,false,false
78000.0,Appartement à vendre,13015,3,,65,,false,false,false,false
78000.0,Maison à vendre,77320,5,,110,,false,false,false,false
78000.0,Studio à vendre,75002,,,7,,false,false,false,false
78000.0,Maison à vendre,06450,2,,,,false,false,false,false
78000.0,Studio à vendre,22560,,,25,,false,false,false,false
78000.0,Maison à vendre,62160,5,,68,,false,false,false,false
78000.0,Villa à vendre,70120,4,,,,false,false,false,false
78000.0,Studio à vendre,91220,,,18,,false,false,false,false
78000.0,Studio à vendre,77120,,,27,,false,false,false,false
78000.0,Studio à vendre,94350,,,27,,false,false,false,false
78000.0,Appartement à vendre,84100,3,,41,,false,false,false,false
78000.0,Appartement à vendre,84100,3,,40,,false,false,false,false
78000.0,Studio à vendre,78740,,,23,,false,false,false,false
78000.0,Appartement à vendre,84600,2,,40,,false,false,false,false
78000.0,Appartement à vendre,84000,4,,72,,false,false,false,false
78000.0,Studio à vendre,83400,,,22,,false,false,false,false
78000.0,Appartement à vendre,04260,2,,28,,false,false,false,false
78000.0,Maison à vendre,49310,3,,55,,false,false,false,false
78000.0,Studio à vendre,59200,,,26,,false,false,false,false
890000.0,Appartement à vendre,06360,3,,60,,false,false,false,false
890000.0,Villa à vendre,06530,6,,219,,false,false,false,false
890000.0,Maison à vendre,83670,12,,304,,false,false,false,false
890000.0,Villa à vendre,06530,8,,275,,false,false,false,false
895000.0,Appartement à vendre,92100,4,,87,,false,false,false,false
895000.0,Appartement à vendre,78400,6,,130,,false,false,false,false
895000.0,Appartement à vendre,44000,5,,151,,false,false,false,false
896000.0,Appartement à vendre,13008,4,,160,,false,false,false,false
899000.0,Maison à vendre,35770,8,,268,,false,false,false,false
899500.0,Maison à vendre,78950,9,,280,,false,false,false,false
899900.0,Maison à vendre,92000,7,,207,,false,false,false,false
900000.0,Maison à vendre,92150,3,,70,,false,false,false,false
920000.0,Appartement à vendre,83120,3,,96,,false,false,false,false
920000.0,Appartement à vendre,06300,3,,90,,false,false,false,false
925000.0,Appartement à vendre,75016,3,,74,,false,false,false,false
932000.0,Villa à vendre,83600,6,,180,,false,false,false,false
940000.0,Appartement à vendre,75018,5,,102,,false,false,false,false
944000.0,Appartement à vendre,92800,6,,160,,false,false,false,false
945000.0,Maison à vendre,84410,5,,138,,false,false,false,false
945000.0,Appartement à vendre,75005,2,,60,,false,false,false,false
78050.0,Maison à vendre,49750,2,,56,,false,false,false,false
78100.0,Studio à vendre,75015,,,8,,false,false,false,false
78115.0,Studio à vendre,95800,,,19,,false,false,false,false
78120.0,Appartement à vendre,29200,2,,36,,false,false,false,false
78139.0,Appartement à vendre,44370,3,,63,,false,false,false,false
78191.0,Studio à vendre,29200,,,20,,false,false,false,false
78191.0,Studio à vendre,29200,,,20,,false,false,false,false
78209.0,Studio à vendre,94350,,,17,,false,false,false,false
78227.0,Studio à vendre,44000,,,20,,false,false,false,false
78227.0,Studio à vendre,44000,,,20,,false,false,false,false
78348.0,Studio à vendre,59000,,,18,,false,false,false,false
78390.0,Maison à vendre,59286,4,,60,,false,false,false,false
78400.0,Appartement à vendre,13010,4,,62,,false,false,false,false
78400.0,Studio à vendre,78210,,,20,,false,false,false,false
78400.0,Maison à vendre,83560,2,,36,,false,false,false,false
78400.0,Studio à vendre,78955,,,25,,false,false,false,false
78400.0,Studio à vendre,93500,,,24,,false,false,false,false
78475.0,Maison à vendre,56500,4,,80,,false,false,false,false
78479.0,Studio à vendre,13003,,,21,,false,false,false,false
78480.0,Appartement à vendre,59140,3,,70,,false,false,false,false
78500.0,Studio à vendre,04260,,,25,,false,false,false,false
78500.0,Appartement à vendre,22200,3,,49,,false,false,false,false
78500.0,Studio à vendre,77000,,,23,,false,false,false,false
78500.0,Maison à vendre,06450,3,,65,,false,false,false,false
78500.0,Appartement à vendre,77160,2,,46,,false,false,false,false
78500.0,Appartement à vendre,59139,2,,35,,false,false,false,false
78500.0,Appartement à vendre,29260,2,,42,,false,false,false,false
78500.0,Studio à vendre,35700,,,20,,false,false,false,false
78500.0,Studio à vendre,78955,,,20,,false,false,false,false
78500.0,Appartement à vendre,62480,2,,55,,false,false,false,false
78500.0,Appartement à vendre,59400,2,,40,,false,false,false,false
78500.0,Appartement à vendre,62800,3,,70,,false,false,false,false
78652.0,Maison à vendre,25310,3,,80,,false,false,false,false
78652.0,Appartement à vendre,83630,3,,50,,false,false,false,false
78700.0,Studio à vendre,49100,,,20,,false,false,false,false
78700.0,Studio à vendre,49000,,,20,,false,false,false,false
78700.0,Studio à vendre,49100,,,20,,false,false,false,false
78750.0,Maison à vendre,59920,4,,120,,false,false,false,false
78750.0,Studio à vendre,91310,,,22,,false,false,false,false
78750.0,Appartement à vendre,70100,5,,83,,false,false,false,false
78800.0,Appartement à vendre,25200,2,,43,,false,false,false,false
78800.0,Appartement à vendre,90000,3,,69,,false,false,false,false
78840.0,Appartement à vendre,22100,2,,30,,false,false,false,false
78849.0,Studio à vendre,56000,,,24,,false,false,false,false
78849.0,Studio à vendre,56000,,,24,,false,false,false,false
78850.0,Maison à vendre,85110,4,,113,,false,false,false,false
78920.0,Studio à vendre,85000,,,21,,false,false,false,false
78950.0,Studio à vendre,95000,,,19,,false,false,false,false
79000.0,Maison à vendre,70500,3,,77,,false,false,false,false
79000.0,Studio à vendre,75019,,,9,,false,false,false,false
79000.0,Maison à vendre,44330,2,,84,,false,false,false,false
79000.0,Appartement à vendre,05400,2,,63,,false,false,false,false
79000.0,Appartement à vendre,84200,4,,77,,false,false,false,false
79000.0,Studio à vendre,06440,,,21,,false,false,false,false
79000.0,Studio à vendre,06560,,,19,,false,false,false,false
79000.0,Studio à vendre,83330,,,25,,false,false,false,false
79000.0,Appartement à vendre,13014,5,,110,,false,false,false,false
79000.0,Studio à vendre,59100,,,25,,false,false,false,false
79000.0,Appartement à vendre,91150,3,,57,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Appartement à vendre,13014,4,,64,,false,false,false,false
79000.0,Appartement à vendre,83200,2,,25,,false,false,false,false
79000.0,Studio à vendre,59000,,,14,,false,false,false,false
79000.0,Appartement à vendre,62400,2,,39,,false,false,false,false
79000.0,Appartement à vendre,13150,2,,32,,false,false,false,false
79000.0,Maison à vendre,70320,4,,100,,false,false,false,false
79000.0,Appartement à vendre,59400,2,,42,,false,false,false,false
79000.0,Studio à vendre,06560,,,19,,false,false,false,false
79000.0,Studio à vendre,83330,,,25,,false,false,false,false
79000.0,Appartement à vendre,13014,5,,110,,false,false,false,false
79000.0,Studio à vendre,59100,,,25,,false,false,false,false
79000.0,Appartement à vendre,91150,3,,57,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Studio à vendre,13100,,,18,,false,false,false,false
79000.0,Appartement à vendre,39400,3,,68,,false,false,false,false
79000.0,Studio à vendre,05260,,,19,,false,false,false,false
79000.0,Maison à vendre,70500,3,,77,,false,false,false,false
79000.0,Studio à vendre,75019,,,9,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Studio à vendre,93200,,,14,,false,false,false,false
79000.0,Appartement à vendre,83300,3,,66,,false,false,false,false
79000.0,Maison à vendre,77320,,,120,,false,false,false,false
79000.0,Maison à vendre,62700,5,,115,,false,false,false,false
79000.0,Appartement à vendre,62000,2,,30,,false,false,false,false
79000.0,Appartement à vendre,13015,3,,56,,false,false,false,false
79000.0,Appartement à vendre,13014,4,,74,,false,false,false,false
79000.0,Maison à vendre,59490,6,,134,,false,false,false,false
79000.0,Maison à vendre,72350,5,,133,,false,false,false,false
79000.0,Studio à vendre,83330,,,25,,false,false,false,false
79000.0,Appartement à vendre,13014,3,,63,,false,false,false,false
79000.0,Maison à vendre,59255,5,,78,,false,false,false,false
79000.0,Studio à vendre,25000,,,28,,false,false,false,false
79000.0,Maison à vendre,06910,2,,36,,false,false,false,false
79000.0,Studio à vendre,93130,,,17,,false,false,false,false
79000.0,Studio à vendre,91700,,,34,,false,false,false,false
79000.0,Studio à vendre,77130,,,34,,false,false,false,false
79000.0,Maison à vendre,59330,2,,60,,false,false,false,false
79000.0,Appartement à vendre,59200,3,,60,,false,false,false,false
79000.0,Studio à vendre,06300,,,23,,false,false,false,false
79000.0,Maison à vendre,56490,4,,120,,false,false,false,false
79000.0,Appartement à vendre,39100,4,,50,,false,false,false,false
79000.0,Maison à vendre,72310,6,,86,,false,false,false,false
79000.0,Appartement à vendre,13014,4,,64,,false,false,false,false
79000.0,Appartement à vendre,83200,2,,25,,false,false,false,false
79000.0,Appartement à vendre,83000,2,,24,,false,false,false,false
79000.0,Studio à vendre,25000,,,28,,false,false,false,false
79000.0,Maison à vendre,06910,2,,36,,false,false,false,false
79000.0,Studio à vendre,93130,,,17,,false,false,false,false
79000.0,Studio à vendre,91700,,,34,,false,false,false,false
79000.0,Studio à vendre,77130,,,34,,false,false,false,false
79000.0,Appartement à vendre,13014,3,,54,,false,false,false,false
79000.0,Appartement à vendre,62110,2,,43,,false,false,false,false
79000.0,Studio à vendre,59000,,,14,,false,false,false,false
79000.0,Studio à vendre,83000,,,23,,false,false,false,false
79000.0,Studio à vendre,75017,,,8,,false,false,false,false
79000.0,Maison à vendre,83560,3,,42,,false,false,false,false
79000.0,Studio à vendre,92350,,,10,,false,false,false,false
79000.0,Appartement à vendre,59400,2,,42,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Studio à vendre,59000,,,14,,false,false,false,false
79000.0,Studio à vendre,83510,,,28,,false,false,false,false
79000.0,Studio à vendre,77130,,,34,,false,false,false,false
79000.0,Studio à vendre,78130,,,21,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Studio à vendre,59000,,,14,,false,false,false,false
79000.0,Appartement à vendre,06200,2,,42,,false,false,false,false
79000.0,Appartement à vendre,13015,3,,49,,false,false,false,false
79000.0,Studio à vendre,04260,,,25,,false,false,false,false
79000.0,Studio à vendre,93200,,,11,,false,false,false,false
79000.0,Studio à vendre,75017,,,8,,false,false,false,false
79000.0,Studio à vendre,59000,,,14,,false,false,false,false
79000.0,Appartement à vendre,62400,2,,39,,false,false,false,false
79000.0,Appartement à vendre,70600,3,,74,,false,false,false,false
79000.0,Appartement à vendre,13014,3,,54,,false,false,false,false
79000.0,Appartement à vendre,62110,2,,43,,false,false,false,false
79000.0,Appartement à vendre,84130,3,,63,,false,false,false,false
79000.0,Appartement à vendre,13150,2,,32,,false,false,false,false
79000.0,Studio à vendre,92350,,,10,,false,false,false,false
79000.0,Appartement à vendre,13015,3,,56,,false,false,false,false
79000.0,Appartement à vendre,06610,2,,34,,false,false,false,false
79000.0,Appartement à vendre,13015,2,,43,,false,false,false,false
79000.0,Studio à vendre,75016,,,8,,false,false,false,false
79000.0,Maison à vendre,59200,4,,72,,false,false,false,false
79000.0,Studio à vendre,44800,,,22,,false,false,false,false
79000.0,Appartement à vendre,13011,2,,25,,false,false,false,false
79000.0,Studio à vendre,75018,,,8,,false,false,false,false
79000.0,Appartement à vendre,91210,3,,42,,false,false,false,false
79000.0,Appartement à vendre,06200,2,,42,,false,false,false,false
79000.0,Appartement à vendre,13015,3,,49,,false,false,false,false
79000.0,Studio à vendre,04260,,,25,,false,false,false,false
79000.0,Studio à vendre,93200,,,11,,false,false,false,false
79000.0,Studio à vendre,75017,,,8,,false,false,false,false
79000.0,Appartement à vendre,13014,3,,63,,false,false,false,false
79000.0,Maison à vendre,59255,5,,78,,false,false,false,false
79000.0,Appartement à vendre,93390,2,,22,,false,false,false,false
79000.0,Appartement à vendre,59400,2,,53,,false,false,false,false
79000.0,Appartement à vendre,13014,4,,74,,false,false,false,false
79000.0,Maison à vendre,59490,6,,134,,false,false,false,false
79000.0,Maison à vendre,72350,5,,133,,false,false,false,false
79000.0,Studio à vendre,83330,,,25,,false,false,false,false
79000.0,Studio à vendre,44100,,,19,,false,false,false,false
79000.0,Studio à vendre,06000,,,10,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Appartement à vendre,25000,2,,40,,false,false,false,false
79000.0,Appartement à vendre,59500,3,,65,,false,false,false,false
79000.0,Studio à vendre,91470,,,20,,false,false,false,false
79000.0,Appartement à vendre,83250,2,,28,,false,false,false,false
79000.0,Appartement à vendre,29140,2,,43,,false,false,false,false
79000.0,Maison à vendre,59187,3,,79,,false,false,false,false
79000.0,Appartement à vendre,13014,5,,110,,false,false,false,false
79000.0,Studio à vendre,59100,,,25,,false,false,false,false
79000.0,Appartement à vendre,91150,3,,57,,false,false,false,false
79000.0,Appartement à vendre,62670,2,,51,,false,false,false,false
79000.0,Studio à vendre,13300,,,26,,false,false,false,false
79000.0,Studio à vendre,92330,,,11,,false,false,false,false
79000.0,Studio à vendre,13100,,,19,,false,false,false,false
79000.0,Studio à vendre,13100,,,18,,false,false,false,false
79000.0,Maison à vendre,44330,2,,84,,false,false,false,false
79000.0,Appartement à vendre,05400,2,,63,,false,false,false,false
79000.0,Appartement à vendre,84200,4,,77,,false,false,false,false
79000.0,Studio à vendre,06440,,,21,,false,false,false,false
79000.0,Appartement à vendre,62100,2,,51,,false,false,false,false
79000.0,Studio à vendre,13100,,,20,,false,false,false,false
79000.0,Studio à vendre,04400,,,22,,false,false,false,false
79000.0,Maison à vendre,83630,2,,50,,false,false,false,false
79000.0,Studio à vendre,25000,,,29,,false,false,false,false
79000.0,Studio à vendre,06000,,,22,,false,false,false,false
79000.0,Maison à vendre,59124,4,,90,,false,false,false,false
79000.0,Maison à vendre,04190,2,,31,,false,false,false,false
79000.0,Appartement à vendre,83300,2,,52,,false,false,false,false
79000.0,Studio à vendre,77100,,,22,,false,false,false,false
79000.0,Maison à vendre,59220,5,,100,,false,false,false,false
79000.0,Appartement à vendre,91740,2,,33,,false,false,false,false
79000.0,Studio à vendre,83400,,,37,,false,false,false,false
79000.0,Studio à vendre,13270,,,19,,false,false,false,false
79000.0,Studio à vendre,06000,,,17,,false,false,false,false
79000.0,Studio à vendre,59000,,,15,,false,false,false,false
79000.0,Appartement à vendre,13013,4,,70,,false,false,false,false
79000.0,Studio à vendre,75016,,,8,,false,false,false,false
79000.0,Appartement à vendre,83340,2,,47,,false,false,false,false
945000.0,Maison à vendre,13009,5,,197,,false,false,false,false
948000.0,Appartement à vendre,13009,3,,110,,false,false,false,false
949000.0,Appartement à vendre,94100,5,,116,,false,false,false,false
950000.0,Appartement à vendre,75014,4,,97,,false,false,false,false
950000.0,Appartement à vendre,78350,5,,150,,false,false,false,false
950000.0,Maison à vendre,78350,7,,200,,false,false,false,false
950000.0,Maison à vendre,06530,4,,170,,false,false,false,false
950000.0,Appartement à vendre,92500,5,,107,,false,false,false,false
950000.0,Appartement à vendre,13100,5,,143,,false,false,false,false
950950.0,Maison à vendre,44500,5,,152,,false,false,false,false
954000.0,Appartement à vendre,06000,4,,125,,false,false,false,false
957000.0,Maison à vendre,83600,7,,199,,false,false,false,false
960000.0,Appartement à vendre,75016,3,,77,,false,false,false,false
965000.0,Appartement à vendre,78000,5,,114,,false,false,false,false
970000.0,Maison à vendre,92240,4,,93,,false,false,false,false
975000.0,Appartement à vendre,06190,4,,105,,false,false,false,false
977000.0,Appartement à vendre,75011,4,,92,,false,false,false,false
977000.0,Appartement à vendre,75011,4,,95,,false,false,false,false
980000.0,Appartement à vendre,92200,4,,85,,false,false,false,false
980000.0,Appartement à vendre,92600,4,,117,,false,false,false,false
79000.0,Studio à vendre,83640,,,26,,false,false,false,false
79000.0,Appartement à vendre,29140,2,,43,,false,false,false,false
79000.0,Appartement à vendre,62000,2,,30,,false,false,false,false
79023.0,Studio à vendre,13003,,,21,,false,false,false,false
79050.0,Maison à vendre,53150,5,,135,,false,false,false,false
79099.0,Maison à vendre,22800,2,,41,,false,false,false,false
79100.0,Studio à vendre,06300,,,21,,false,false,false,false
79161.0,Appartement à vendre,83140,2,,34,,false,false,false,false
79200.0,Studio à vendre,05130,,,30,,false,false,false,false
79200.0,Appartement à vendre,91150,2,,34,,false,false,false,false
79200.0,Maison à vendre,49220,9,,304,,false,false,false,false
79240.0,Studio à vendre,04800,,,23,,false,false,false,false
79240.0,Studio à vendre,13005,,,18,,false,false,false,false
79240.0,Studio à vendre,13004,,,20,,false,false,false,false
79240.0,Appartement à vendre,35540,2,,35,,false,false,false,false
79300.0,Studio à vendre,59140,,,20,,false,false,false,false
79385.0,Studio à vendre,59140,,,23,,false,false,false,false
79400.0,Studio à vendre,44000,,,28,,false,false,false,false
79400.0,Studio à vendre,44470,,,28,,false,false,false,false
79400.0,Studio à vendre,44470,,,26,,false,false,false,false
79483.0,Maison à vendre,85700,4,,87,,false,false,false,false
79500.0,Maison à vendre,22170,4,,115,,false,false,false,false
79500.0,Maison à vendre,56490,5,,95,,false,false,false,false
79500.0,Studio à vendre,75008,,,8,,false,false,false,false
79500.0,Appartement à vendre,04000,5,,84,,false,false,false,false
79500.0,Maison à vendre,53290,3,,70,,false,false,false,false
79500.0,Appartement à vendre,84000,2,,48,,false,false,false,false
79500.0,Studio à vendre,35000,,,21,,false,false,false,false
79500.0,Maison à vendre,59400,5,,80,,false,false,false,false
79500.0,Appartement à vendre,70300,4,,70,,false,false,false,false
79500.0,Appartement à vendre,84000,3,,60,,false,false,false,false
79500.0,Maison à vendre,35390,3,,92,,false,false,false,false
79500.0,Maison à vendre,62220,4,,105,,false,false,false,false
79500.0,Studio à vendre,06000,,,18,,false,false,false,false
79500.0,Studio à vendre,75010,,,8,,false,false,false,false
79500.0,Maison à vendre,59135,3,,70,,false,false,false,false
79500.0,Studio à vendre,75016,,,8,,false,false,false,false
79500.0,Studio à vendre,75016,,,9,,false,false,false,false
79500.0,Maison à vendre,53800,4,,80,,false,false,false,false
79500.0,Studio à vendre,06300,,,21,,false,false,false,false
79500.0,Studio à vendre,91470,,,20,,false,false,false,false
79500.0,Studio à vendre,91470,,,20,,false,false,false,false
79500.0,Maison à vendre,59410,3,,50,,false,false,false,false
79500.0,Maison à vendre,04370,2,,188,,false,false,false,false
79500.0,Maison à vendre,29520,7,,152,,false,false,false,false
79500.0,Maison à vendre,22230,,,131,,false,false,false,false
79500.0,Maison à vendre,56580,3,,65,,false,false,false,false
79500.0,Appartement à vendre,84000,3,,60,,false,false,false,false
79500.0,Maison à vendre,22170,4,,115,,false,false,false,false
79500.0,Studio à vendre,35000,,,19,,false,false,false,false
79500.0,Maison à vendre,22210,5,,63,,false,false,false,false
79500.0,Maison à vendre,56490,5,,95,,false,false,false,false
79500.0,Studio à vendre,75008,,,8,,false,false,false,false
79500.0,Maison à vendre,72130,6,,116,,false,false,false,false
79500.0,Appartement à vendre,70300,4,,70,,false,false,false,false
79500.0,Appartement à vendre,04000,5,,84,,false,false,false,false
79500.0,Studio à vendre,78250,,,22,,false,false,false,false
79500.0,Studio à vendre,59370,,,33,,false,false,false,false
79500.0,Maison à vendre,53290,3,,70,,false,false,false,false
79500.0,Maison à vendre,53220,3,,70,,false,false,false,false
79500.0,Maison à vendre,53140,5,,96,,false,false,false,false
79500.0,Studio à vendre,35700,,,20,,false,false,false,false
79500.0,Maison à vendre,72130,6,,116,,false,false,false,false
79500.0,Maison à vendre,56580,3,,65,,false,false,false,false
79500.0,Studio à vendre,59370,,,33,,false,false,false,false
79500.0,Maison à vendre,22230,,,131,,false,false,false,false
79500.0,Appartement à vendre,84000,2,,48,,false,false,false,false
79500.0,Studio à vendre,35000,,,21,,false,false,false,false
79500.0,Maison à vendre,56430,4,,155,,false,false,false,false
79500.0,Appartement à vendre,70300,4,,70,,false,false,false,false
79506.0,Maison à vendre,62140,4,,80,,false,false,false,false
79510.0,Appartement à vendre,62210,3,,55,,false,false,false,false
79510.0,Appartement à vendre,62640,3,,68,,false,false,false,false
79550.0,Maison à vendre,22530,4,,110,,false,false,false,false
79590.0,Maison à vendre,22720,8,,134,,false,false,false,false
79750.0,Maison à vendre,53100,4,,77,,false,false,false,false
79800.0,Maison à vendre,22720,6,,164,,false,false,false,false
79800.0,Maison à vendre,56310,2,,38,,false,false,false,false
79800.0,Maison à vendre,53140,5,,116,,false,false,false,false
79800.0,Appartement à vendre,39000,2,,58,,false,false,false,false
79800.0,Maison à vendre,59127,9,,,,false,false,false,false
79800.0,Maison à vendre,59116,3,,54,,false,false,false,false
79800.0,Studio à vendre,59160,,,20,,false,false,false,false
79800.0,Maison à vendre,44110,3,,65,,false,false,false,false
79850.0,Maison à vendre,29600,3,,66,,false,false,false,false
79900.0,Maison à vendre,62180,3,,80,,false,false,false,false
79900.0,Studio à vendre,83500,,,28,,false,false,false,false
