price,type,code_postal,nb_pieces,surface
825000.0,0,75012,5.0,103.0
825000.0,0,92170,4.0,121.0
828900.0,1,35000,11.0,203.0
830000.0,0,94210,4.0,86.0
830000.0,3,83230,8.0,210.0
832000.0,3,83700,8.0,300.0
832000.0,1,77220,5.0,227.0
835000.0,1,83670,5.0,250.0
836000.0,0,56100,4.0,130.0
836000.0,1,13500,5.0,183.0
839000.0,0,78100,4.0,80.0
840000.0,0,6600,4.0,113.0
840000.0,1,13320,7.0,200.0
75950.0,1,22100,3.0,38.0
75990.0,1,91150,0.0,150.0
75990.0,2,44000,0.0,20.0
75990.0,1,56310,4.0,150.0
76000.0,2,49100,0.0,19.0
76000.0,2,77480,0.0,35.0
76000.0,0,4500,2.0,57.0
76000.0,0,59123,2.0,23.0
76000.0,0,70000,2.0,37.0
76000.0,1,59540,5.0,83.0
76000.0,2,78610,0.0,16.0
76000.0,0,83340,2.0,52.0
76000.0,2,84000,0.0,30.0
76000.0,2,44000,0.0,34.0
76000.0,2,53000,0.0,35.0
76000.0,1,72260,5.0,73.0
76000.0,1,72200,2.0,68.0
76000.0,0,13003,2.0,41.0
76000.0,1,62190,4.0,78.0
76000.0,2,44000,0.0,36.0
76000.0,1,29540,0.0,40.0
76000.0,1,56250,2.0,28.0
76000.0,1,56220,6.0,108.0
76000.0,1,70700,3.0,53.0
76000.0,1,72110,3.0,52.0
76000.0,0,49400,2.0,46.0
76000.0,1,22330,4.0,48.0
76000.0,1,59400,3.0,50.0
76000.0,0,25200,2.0,65.0
76000.0,1,35420,5.0,118.0
76000.0,1,59179,4.0,62.0
76000.0,2,92140,0.0,18.0
76000.0,1,39000,4.0,103.0
76000.0,2,77480,0.0,35.0
76000.0,0,4500,2.0,57.0
76000.0,0,59123,2.0,23.0
76000.0,0,70000,2.0,37.0
76000.0,2,13100,0.0,11.0
76000.0,0,70100,4.0,77.0
76000.0,1,59179,3.0,65.0
76000.0,0,84400,3.0,72.0
76000.0,0,83780,2.0,34.0
76000.0,1,49110,3.0,90.0
76000.0,1,53140,3.0,80.0
76000.0,0,13014,3.0,56.0
76000.0,1,59720,5.0,114.0
76000.0,1,59179,4.0,62.0
76000.0,1,62190,4.0,75.0
76000.0,2,13001,0.0,15.0
76000.0,0,13015,4.0,88.0
76000.0,2,6220,0.0,25.0
76000.0,2,92140,0.0,18.0
76000.0,1,39000,4.0,103.0
76000.0,2,83500,0.0,28.0
76000.0,2,13700,0.0,16.0
76000.0,1,22340,3.0,62.0
76000.0,0,4100,3.0,69.0
76000.0,1,56250,2.0,28.0
76000.0,1,56220,6.0,108.0
76000.0,0,83340,2.0,41.0
76000.0,0,13014,3.0,56.0
76000.0,1,59720,5.0,114.0
76000.0,2,92140,0.0,18.0
76000.0,1,39000,4.0,103.0
76000.0,1,62190,4.0,75.0
76000.0,1,56220,6.0,108.0
76000.0,1,35420,5.0,118.0
76000.0,2,62223,0.0,31.0
76000.0,1,22330,4.0,48.0
76000.0,2,4260,0.0,28.0
76000.0,1,49490,3.0,68.0
76000.0,2,92270,0.0,10.0
76000.0,1,72600,6.0,120.0
76000.0,1,56250,2.0,28.0
76000.0,2,5230,0.0,30.0
76000.0,2,39000,0.0,75.0
76000.0,1,70600,4.0,80.0
76000.0,0,25600,4.0,81.0
76000.0,0,13013,2.0,47.0
76000.0,2,13005,0.0,17.0
76000.0,0,83780,2.0,34.0
76000.0,0,22580,2.0,30.0
76000.0,1,49490,3.0,68.0
76000.0,0,83000,2.0,40.0
76000.0,1,70600,4.0,80.0
76000.0,0,59000,2.0,30.0
76000.0,1,49490,6.0,270.0
76000.0,1,59179,3.0,65.0
76000.0,0,25600,4.0,81.0
76000.0,0,13013,2.0,47.0
76000.0,2,13005,0.0,17.0
76000.0,1,44540,6.0,173.0
76000.0,1,85570,6.0,90.0
76000.0,2,39000,0.0,75.0
76000.0,1,29520,7.0,116.0
76000.0,1,4230,3.0,38.0
76000.0,0,83780,2.0,34.0
76000.0,2,77480,0.0,32.0
76100.0,0,59100,2.0,36.0
76100.0,0,59100,2.0,36.0
76100.0,0,49400,2.0,45.0
76200.0,2,13015,0.0,32.0
76300.0,1,22340,4.0,63.0
76300.0,1,72400,3.0,66.0
76300.0,1,22110,3.0,55.0
76300.0,1,4700,4.0,95.0
76300.0,2,13008,0.0,22.0
76300.0,0,5470,2.0,45.0
76300.0,2,83160,0.0,17.0
76300.0,0,83250,2.0,29.0
76300.0,0,29000,2.0,58.0
76300.0,0,22000,2.0,41.0
76320.0,2,13200,0.0,27.0
76320.0,2,29780,0.0,19.0
76339.0,2,5170,0.0,30.0
76391.0,0,83140,2.0,34.0
76400.0,2,83200,0.0,18.0
76500.0,1,22160,8.0,155.0
76500.0,2,83470,0.0,28.0
76500.0,2,75014,0.0,7.0
76500.0,2,72000,0.0,32.0
76500.0,1,72200,5.0,110.0
76500.0,0,35760,2.0,18.0
76500.0,0,59400,2.0,46.0
76500.0,1,70220,4.0,107.0
76500.0,2,44300,0.0,20.0
76500.0,1,62700,3.0,79.0
76500.0,2,91150,0.0,24.0
76500.0,0,72000,3.0,58.0
76500.0,2,59000,0.0,19.0
76500.0,2,59000,0.0,18.0
76500.0,2,84100,0.0,34.0
76500.0,1,70220,4.0,107.0
76500.0,0,95580,2.0,31.0
76590.0,0,29520,6.0,87.0
76591.0,1,29770,2.0,30.0
76591.0,1,29770,2.0,30.0
76650.0,0,62260,3.0,74.0
76650.0,1,59137,6.0,133.0
76650.0,0,4100,3.0,65.0
76680.0,2,78610,0.0,19.0
76680.0,1,62110,2.0,60.0
76800.0,0,13004,3.0,51.0
76900.0,1,22690,0.0,96.0
76900.0,2,35400,0.0,13.0
76900.0,1,77160,2.0,29.0
76900.0,2,94550,0.0,21.0
76900.0,1,49520,3.0,77.0
76900.0,0,13015,5.0,80.0
76945.0,1,22160,5.0,67.0
76990.0,0,72000,2.0,53.0
76990.0,0,59400,2.0,45.0
76990.0,2,59500,0.0,34.0
77000.0,0,84000,2.0,42.0
77000.0,2,59130,0.0,19.0
77000.0,2,83200,0.0,23.0
77000.0,1,70300,5.0,151.0
77000.0,0,83500,2.0,36.0
77000.0,1,70000,3.0,71.0
77000.0,1,91150,5.0,119.0
77000.0,2,83100,0.0,32.0
77000.0,0,83500,2.0,36.0
77000.0,2,95420,0.0,18.0
77000.0,0,84200,2.0,49.0
77000.0,2,13008,0.0,13.0
77000.0,2,13100,0.0,19.0
77000.0,0,13014,2.0,41.0
77000.0,2,75016,0.0,9.0
77000.0,1,70300,5.0,150.0
77000.0,3,62100,3.0,73.0
77000.0,0,84500,3.0,51.0
77000.0,2,75017,0.0,7.0
77000.0,0,59450,3.0,70.0
77000.0,0,49300,2.0,31.0
77000.0,1,62100,3.0,50.0
77000.0,0,83200,4.0,67.0
77000.0,0,84000,2.0,42.0
77000.0,2,94140,0.0,11.0
77000.0,0,59590,2.0,37.0
77000.0,1,62157,5.0,110.0
77000.0,2,95420,0.0,18.0
77000.0,2,59000,0.0,21.0
77000.0,0,84200,2.0,49.0
77000.0,2,13008,0.0,13.0
77000.0,2,13100,0.0,19.0
77000.0,0,13014,2.0,41.0
77000.0,2,75016,0.0,9.0
77000.0,1,56530,3.0,40.0
77000.0,0,4600,2.0,47.0
77000.0,2,83500,0.0,24.0
77000.0,1,25250,4.0,110.0
77000.0,1,72600,5.0,129.0
77000.0,1,56310,4.0,117.0
77000.0,1,70210,6.0,165.0
77000.0,1,29150,3.0,106.0
77000.0,2,83100,0.0,21.0
77000.0,1,6420,4.0,150.0
77000.0,1,91150,5.0,119.0
840000.0,1,91370,10.0,192.0
840000.0,0,13006,7.0,220.0
845000.0,0,44500,4.0,82.0
845000.0,0,92330,4.0,77.0
849000.0,0,78000,5.0,97.0
849000.0,0,83370,4.0,105.0
850000.0,0,92100,4.0,83.0
850000.0,3,6530,9.0,300.0
856000.0,0,62520,2.0,61.0
860000.0,1,44100,10.0,260.0
870000.0,3,84530,5.0,178.0
875000.0,1,6190,3.0,130.0
875000.0,0,75012,4.0,88.0
875000.0,0,75015,3.0,66.0
882680.0,1,56360,7.0,180.0
884000.0,1,6130,12.0,249.0
890000.0,0,75020,4.0,92.0
890000.0,0,6400,3.0,85.0
890000.0,0,75006,2.0,53.0
890000.0,0,6600,4.0,98.0
77000.0,1,6420,4.0,150.0
77000.0,1,91150,5.0,119.0
77000.0,2,13500,0.0,27.0
77000.0,2,59000,0.0,17.0
77000.0,2,5290,0.0,26.0
77000.0,1,70300,5.0,150.0
77000.0,2,44000,0.0,28.0
77000.0,0,5290,2.0,29.0
77000.0,2,94550,0.0,20.0
77000.0,2,5560,0.0,20.0
77000.0,1,39110,2.0,70.0
77000.0,1,62100,3.0,50.0
77000.0,2,94140,0.0,11.0
77000.0,0,83600,3.0,30.0
77000.0,2,94350,0.0,18.0
77000.0,1,95770,3.0,70.0
77000.0,2,77000,0.0,23.0
77000.0,2,83200,0.0,23.0
77000.0,1,70300,5.0,151.0
77000.0,0,6390,2.0,32.0
77000.0,1,29410,4.0,140.0
77000.0,1,62100,3.0,50.0
77000.0,2,83100,0.0,32.0
77000.0,1,72600,3.0,61.0
77000.0,2,83500,0.0,24.0
77000.0,1,25250,4.0,110.0
77000.0,2,59000,0.0,19.0
77000.0,2,59500,0.0,32.0
77000.0,2,77290,0.0,12.0
77000.0,0,90000,3.0,52.0
77000.0,0,84130,3.0,56.0
77000.0,1,53140,5.0,124.0
77000.0,2,94350,0.0,18.0
77000.0,0,13014,2.0,41.0
77000.0,2,59130,0.0,19.0
77000.0,2,75015,0.0,8.0
77000.0,0,72700,4.0,81.0
77000.0,1,56540,6.0,186.0
77000.0,2,6000,0.0,20.0
77000.0,0,90500,3.0,59.0
77000.0,1,29640,4.0,101.0
77000.0,0,84000,2.0,42.0
77000.0,0,13014,2.0,41.0
77000.0,2,59130,0.0,19.0
77000.0,2,75015,0.0,8.0
77000.0,0,72700,4.0,81.0
77000.0,2,6000,0.0,20.0
77000.0,1,56540,6.0,186.0
77000.0,0,83200,2.0,53.0
77000.0,1,85270,4.0,67.0
77000.0,0,13011,3.0,59.0
77000.0,1,4270,3.0,60.0
77000.0,2,13010,0.0,20.0
77090.0,1,56800,3.0,50.0
77090.0,1,56430,4.0,100.0
77090.0,1,35660,3.0,63.0
77090.0,1,56460,3.0,79.0
77101.0,1,29160,3.0,41.0
77160.0,0,13790,2.0,43.0
77200.0,2,75015,0.0,8.0
77200.0,2,75015,0.0,8.0
77200.0,1,85770,5.0,280.0
77300.0,2,84000,0.0,31.0
77350.0,0,29630,2.0,34.0
77350.0,2,29550,0.0,20.0
77350.0,2,29000,0.0,20.0
77350.0,0,49400,5.0,83.0
77373.0,2,13003,0.0,19.0
77390.0,1,62390,4.0,87.0
77400.0,1,56500,3.0,32.0
77500.0,1,77370,0.0,60.0
77500.0,1,35600,2.0,70.0
77500.0,2,83130,0.0,19.0
77500.0,1,56140,3.0,60.0
77500.0,0,5250,2.0,38.0
77500.0,1,44590,7.0,200.0
77500.0,1,70270,3.0,80.0
77500.0,1,59690,3.0,49.0
77500.0,0,70800,4.0,121.0
77500.0,1,72500,4.0,60.0
77500.0,1,62700,5.0,64.0
77500.0,0,49500,2.0,38.0
77500.0,1,44590,7.0,200.0
77500.0,2,75009,0.0,9.0
77500.0,2,83480,0.0,34.0
77500.0,0,70800,4.0,121.0
77500.0,1,62122,4.0,95.0
77500.0,1,72500,4.0,60.0
77500.0,1,70270,3.0,80.0
77531.0,0,35700,2.0,28.0
77588.0,0,13004,2.0,41.0
77594.0,2,94550,0.0,21.0
77600.0,1,62700,5.0,90.0
77610.0,2,44000,0.0,18.0
77610.0,1,35540,3.0,39.0
77610.0,1,35540,3.0,39.0
77680.0,2,59000,0.0,18.0
77700.0,2,49300,0.0,24.0
77700.0,2,6450,0.0,24.0
77700.0,2,35000,0.0,10.0
77725.0,2,94350,0.0,18.0
77735.0,2,95000,0.0,19.0
77760.0,2,13008,0.0,40.0
77760.0,1,59127,4.0,87.0
77762.0,2,72000,0.0,25.0
77800.0,2,85270,0.0,23.0
77850.0,1,29150,4.0,120.0
77900.0,0,59600,4.0,80.0
77929.0,2,44100,0.0,20.0
77950.0,0,22000,2.0,46.0
77956.0,2,78210,0.0,20.0
78000.0,1,53140,4.0,96.0
78000.0,2,59000,0.0,18.0
78000.0,1,70100,5.0,110.0
78000.0,2,83400,0.0,22.0
78000.0,0,4100,2.0,44.0
78000.0,0,72100,2.0,40.0
78000.0,0,62200,2.0,39.0
78000.0,0,70300,4.0,85.0
78000.0,1,59920,3.0,92.0
78000.0,2,59100,0.0,34.0
78000.0,2,6160,0.0,12.0
78000.0,1,85120,6.0,150.0
78000.0,1,35150,3.0,109.0
78000.0,2,83300,0.0,28.0
78000.0,0,39220,2.0,23.0
78000.0,0,6620,2.0,36.0
78000.0,0,90000,3.0,55.0
78000.0,0,70300,4.0,85.0
78000.0,0,13014,4.0,73.0
78000.0,2,6160,0.0,12.0
78000.0,0,59170,3.0,64.0
78000.0,2,77430,0.0,29.0
78000.0,0,62200,2.0,27.0
78000.0,1,62610,2.0,53.0
78000.0,0,13003,2.0,41.0
78000.0,2,77260,0.0,30.0
78000.0,2,83400,0.0,21.0
78000.0,2,91310,0.0,19.0
78000.0,2,92200,0.0,6.0
78000.0,2,77430,0.0,29.0
78000.0,1,53140,4.0,96.0
78000.0,0,13003,2.0,41.0
78000.0,2,77260,0.0,30.0
78000.0,2,59100,0.0,34.0
78000.0,2,75011,0.0,9.0
78000.0,1,49140,2.0,60.0
78000.0,0,83170,3.0,32.0
78000.0,2,83500,0.0,27.0
78000.0,1,59430,3.0,68.0
78000.0,2,92600,0.0,9.0
78000.0,0,62200,2.0,27.0
78000.0,2,5500,0.0,33.0
78000.0,0,77260,2.0,35.0
78000.0,0,39220,2.0,23.0
78000.0,0,6620,2.0,36.0
78000.0,0,6420,3.0,34.0
78000.0,2,83400,0.0,22.0
78000.0,0,4100,2.0,44.0
78000.0,2,93500,0.0,10.0
78000.0,0,4100,2.0,44.0
78000.0,2,59100,0.0,34.0
78000.0,1,62260,6.0,85.0
78000.0,2,13008,0.0,15.0
78000.0,2,75011,0.0,9.0
78000.0,1,59920,3.0,92.0
78000.0,2,83400,0.0,21.0
78000.0,2,91310,0.0,19.0
78000.0,1,62610,2.0,53.0
78000.0,2,93200,0.0,17.0
78000.0,2,77430,0.0,29.0
78000.0,1,53140,4.0,96.0
78000.0,2,83300,0.0,28.0
78000.0,2,59160,0.0,32.0
78000.0,0,6300,2.0,45.0
78000.0,0,90000,3.0,55.0
78000.0,2,59100,0.0,34.0
78000.0,1,62138,4.0,75.0
78000.0,2,6300,0.0,13.0
78000.0,0,59200,3.0,64.0
78000.0,1,5130,3.0,195.0
78000.0,0,13015,3.0,65.0
78000.0,1,77320,5.0,110.0
78000.0,2,75002,0.0,7.0
78000.0,2,22560,0.0,25.0
78000.0,1,62160,5.0,68.0
78000.0,2,91220,0.0,18.0
78000.0,2,77120,0.0,27.0
78000.0,2,94350,0.0,27.0
78000.0,0,84100,3.0,41.0
78000.0,0,84100,3.0,40.0
78000.0,2,78740,0.0,23.0
78000.0,0,84600,2.0,40.0
78000.0,0,84000,4.0,72.0
78000.0,2,83400,0.0,22.0
78000.0,0,4260,2.0,28.0
78000.0,1,49310,3.0,55.0
78000.0,2,59200,0.0,26.0
890000.0,0,6360,3.0,60.0
890000.0,3,6530,6.0,219.0
890000.0,1,83670,12.0,304.0
890000.0,3,6530,8.0,275.0
895000.0,0,92100,4.0,87.0
895000.0,0,78400,6.0,130.0
895000.0,0,44000,5.0,151.0
896000.0,0,13008,4.0,160.0
899000.0,1,35770,8.0,268.0
899500.0,1,78950,9.0,280.0
899900.0,1,92000,7.0,207.0
900000.0,1,92150,3.0,70.0
920000.0,0,83120,3.0,96.0
920000.0,0,6300,3.0,90.0
925000.0,0,75016,3.0,74.0
932000.0,3,83600,6.0,180.0
940000.0,0,75018,5.0,102.0
944000.0,0,92800,6.0,160.0
945000.0,1,84410,5.0,138.0
945000.0,0,75005,2.0,60.0
78050.0,1,49750,2.0,56.0
78100.0,2,75015,0.0,8.0
78115.0,2,95800,0.0,19.0
78120.0,0,29200,2.0,36.0
78139.0,0,44370,3.0,63.0
78191.0,2,29200,0.0,20.0
78191.0,2,29200,0.0,20.0
78209.0,2,94350,0.0,17.0
78227.0,2,44000,0.0,20.0
78227.0,2,44000,0.0,20.0
78348.0,2,59000,0.0,18.0
78390.0,1,59286,4.0,60.0
78400.0,0,13010,4.0,62.0
78400.0,2,78210,0.0,20.0
78400.0,1,83560,2.0,36.0
78400.0,2,78955,0.0,25.0
78400.0,2,93500,0.0,24.0
78475.0,1,56500,4.0,80.0
78479.0,2,13003,0.0,21.0
78480.0,0,59140,3.0,70.0
78500.0,2,4260,0.0,25.0
78500.0,0,22200,3.0,49.0
78500.0,2,77000,0.0,23.0
78500.0,1,6450,3.0,65.0
78500.0,0,77160,2.0,46.0
78500.0,0,59139,2.0,35.0
78500.0,0,29260,2.0,42.0
78500.0,2,35700,0.0,20.0
78500.0,2,78955,0.0,20.0
78500.0,0,62480,2.0,55.0
78500.0,0,59400,2.0,40.0
78500.0,0,62800,3.0,70.0
78652.0,1,25310,3.0,80.0
78652.0,0,83630,3.0,50.0
78700.0,2,49100,0.0,20.0
78700.0,2,49000,0.0,20.0
78700.0,2,49100,0.0,20.0
78750.0,1,59920,4.0,120.0
78750.0,2,91310,0.0,22.0
78750.0,0,70100,5.0,83.0
78800.0,0,25200,2.0,43.0
78800.0,0,90000,3.0,69.0
78840.0,0,22100,2.0,30.0
78849.0,2,56000,0.0,24.0
78849.0,2,56000,0.0,24.0
78850.0,1,85110,4.0,113.0
78920.0,2,85000,0.0,21.0
78950.0,2,95000,0.0,19.0
79000.0,1,70500,3.0,77.0
79000.0,2,75019,0.0,9.0
79000.0,1,44330,2.0,84.0
79000.0,0,5400,2.0,63.0
79000.0,0,84200,4.0,77.0
79000.0,2,6440,0.0,21.0
79000.0,2,6560,0.0,19.0
79000.0,2,83330,0.0,25.0
79000.0,0,13014,5.0,110.0
79000.0,2,59100,0.0,25.0
79000.0,0,91150,3.0,57.0
79000.0,2,13100,0.0,19.0
79000.0,0,13014,4.0,64.0
79000.0,0,83200,2.0,25.0
79000.0,2,59000,0.0,14.0
79000.0,0,62400,2.0,39.0
79000.0,0,13150,2.0,32.0
79000.0,1,70320,4.0,100.0
79000.0,0,59400,2.0,42.0
79000.0,2,6560,0.0,19.0
79000.0,2,83330,0.0,25.0
79000.0,0,13014,5.0,110.0
79000.0,2,59100,0.0,25.0
79000.0,0,91150,3.0,57.0
79000.0,2,13100,0.0,19.0
79000.0,2,13100,0.0,18.0
79000.0,0,39400,3.0,68.0
79000.0,2,5260,0.0,19.0
79000.0,1,70500,3.0,77.0
79000.0,2,75019,0.0,9.0
79000.0,2,13100,0.0,19.0
79000.0,2,93200,0.0,14.0
79000.0,0,83300,3.0,66.0
79000.0,1,77320,0.0,120.0
79000.0,1,62700,5.0,115.0
79000.0,0,62000,2.0,30.0
79000.0,0,13015,3.0,56.0
79000.0,0,13014,4.0,74.0
79000.0,1,59490,6.0,134.0
79000.0,1,72350,5.0,133.0
79000.0,2,83330,0.0,25.0
79000.0,0,13014,3.0,63.0
79000.0,1,59255,5.0,78.0
79000.0,2,25000,0.0,28.0
79000.0,1,6910,2.0,36.0
79000.0,2,93130,0.0,17.0
79000.0,2,91700,0.0,34.0
79000.0,2,77130,0.0,34.0
79000.0,1,59330,2.0,60.0
79000.0,0,59200,3.0,60.0
79000.0,2,6300,0.0,23.0
79000.0,1,56490,4.0,120.0
79000.0,0,39100,4.0,50.0
79000.0,1,72310,6.0,86.0
79000.0,0,13014,4.0,64.0
79000.0,0,83200,2.0,25.0
79000.0,0,83000,2.0,24.0
79000.0,2,25000,0.0,28.0
79000.0,1,6910,2.0,36.0
79000.0,2,93130,0.0,17.0
79000.0,2,91700,0.0,34.0
79000.0,2,77130,0.0,34.0
79000.0,0,13014,3.0,54.0
79000.0,0,62110,2.0,43.0
79000.0,2,59000,0.0,14.0
79000.0,2,83000,0.0,23.0
79000.0,2,75017,0.0,8.0
79000.0,1,83560,3.0,42.0
79000.0,2,92350,0.0,10.0
79000.0,0,59400,2.0,42.0
79000.0,2,13100,0.0,19.0
79000.0,2,59000,0.0,14.0
79000.0,2,83510,0.0,28.0
79000.0,2,77130,0.0,34.0
79000.0,2,78130,0.0,21.0
79000.0,2,13100,0.0,19.0
79000.0,2,59000,0.0,14.0
79000.0,0,6200,2.0,42.0
79000.0,0,13015,3.0,49.0
79000.0,2,4260,0.0,25.0
79000.0,2,93200,0.0,11.0
79000.0,2,75017,0.0,8.0
79000.0,2,59000,0.0,14.0
79000.0,0,62400,2.0,39.0
79000.0,0,70600,3.0,74.0
79000.0,0,13014,3.0,54.0
79000.0,0,62110,2.0,43.0
79000.0,0,84130,3.0,63.0
79000.0,0,13150,2.0,32.0
79000.0,2,92350,0.0,10.0
79000.0,0,13015,3.0,56.0
79000.0,0,6610,2.0,34.0
79000.0,0,13015,2.0,43.0
79000.0,2,75016,0.0,8.0
79000.0,1,59200,4.0,72.0
79000.0,2,44800,0.0,22.0
79000.0,0,13011,2.0,25.0
79000.0,2,75018,0.0,8.0
79000.0,0,91210,3.0,42.0
79000.0,0,6200,2.0,42.0
79000.0,0,13015,3.0,49.0
79000.0,2,4260,0.0,25.0
79000.0,2,93200,0.0,11.0
79000.0,2,75017,0.0,8.0
79000.0,0,13014,3.0,63.0
79000.0,1,59255,5.0,78.0
79000.0,0,93390,2.0,22.0
79000.0,0,59400,2.0,53.0
79000.0,0,13014,4.0,74.0
79000.0,1,59490,6.0,134.0
79000.0,1,72350,5.0,133.0
79000.0,2,83330,0.0,25.0
79000.0,2,44100,0.0,19.0
79000.0,2,6000,0.0,10.0
79000.0,2,13100,0.0,19.0
79000.0,0,25000,2.0,40.0
79000.0,0,59500,3.0,65.0
79000.0,2,91470,0.0,20.0
79000.0,0,83250,2.0,28.0
79000.0,0,29140,2.0,43.0
79000.0,1,59187,3.0,79.0
79000.0,0,13014,5.0,110.0
79000.0,2,59100,0.0,25.0
79000.0,0,91150,3.0,57.0
79000.0,0,62670,2.0,51.0
79000.0,2,13300,0.0,26.0
79000.0,2,92330,0.0,11.0
79000.0,2,13100,0.0,19.0
79000.0,2,13100,0.0,18.0
79000.0,1,44330,2.0,84.0
79000.0,0,5400,2.0,63.0
79000.0,0,84200,4.0,77.0
79000.0,2,6440,0.0,21.0
79000.0,0,62100,2.0,51.0
79000.0,2,13100,0.0,20.0
79000.0,2,4400,0.0,22.0
79000.0,1,83630,2.0,50.0
79000.0,2,25000,0.0,29.0
79000.0,2,6000,0.0,22.0
79000.0,1,59124,4.0,90.0
79000.0,1,4190,2.0,31.0
79000.0,0,83300,2.0,52.0
79000.0,2,77100,0.0,22.0
79000.0,1,59220,5.0,100.0
79000.0,0,91740,2.0,33.0
79000.0,2,83400,0.0,37.0
79000.0,2,13270,0.0,19.0
79000.0,2,6000,0.0,17.0
79000.0,2,59000,0.0,15.0
79000.0,0,13013,4.0,70.0
79000.0,2,75016,0.0,8.0
79000.0,0,83340,2.0,47.0
945000.0,1,13009,5.0,197.0
948000.0,0,13009,3.0,110.0
949000.0,0,94100,5.0,116.0
950000.0,0,75014,4.0,97.0
950000.0,0,78350,5.0,150.0
950000.0,1,78350,7.0,200.0
950000.0,1,6530,4.0,170.0
950000.0,0,92500,5.0,107.0
950000.0,0,13100,5.0,143.0
950950.0,1,44500,5.0,152.0
954000.0,0,6000,4.0,125.0
957000.0,1,83600,7.0,199.0
960000.0,0,75016,3.0,77.0
965000.0,0,78000,5.0,114.0
970000.0,1,92240,4.0,93.0
975000.0,0,6190,4.0,105.0
977000.0,0,75011,4.0,92.0
977000.0,0,75011,4.0,95.0
980000.0,0,92200,4.0,85.0
980000.0,0,92600,4.0,117.0
79000.0,2,83640,0.0,26.0
79000.0,0,29140,2.0,43.0
79000.0,0,62000,2.0,30.0
79023.0,2,13003,0.0,21.0
79050.0,1,53150,5.0,135.0
79099.0,1,22800,2.0,41.0
79100.0,2,6300,0.0,21.0
79161.0,0,83140,2.0,34.0
79200.0,2,5130,0.0,30.0
79200.0,0,91150,2.0,34.0
79200.0,1,49220,9.0,304.0
79240.0,2,4800,0.0,23.0
79240.0,2,13005,0.0,18.0
79240.0,2,13004,0.0,20.0
79240.0,0,35540,2.0,35.0
79300.0,2,59140,0.0,20.0
79385.0,2,59140,0.0,23.0
79400.0,2,44000,0.0,28.0
79400.0,2,44470,0.0,28.0
79400.0,2,44470,0.0,26.0
79483.0,1,85700,4.0,87.0
79500.0,1,22170,4.0,115.0
79500.0,1,56490,5.0,95.0
79500.0,2,75008,0.0,8.0
79500.0,0,4000,5.0,84.0
79500.0,1,53290,3.0,70.0
79500.0,0,84000,2.0,48.0
79500.0,2,35000,0.0,21.0
79500.0,1,59400,5.0,80.0
79500.0,0,70300,4.0,70.0
79500.0,0,84000,3.0,60.0
79500.0,1,35390,3.0,92.0
79500.0,1,62220,4.0,105.0
79500.0,2,6000,0.0,18.0
79500.0,2,75010,0.0,8.0
79500.0,1,59135,3.0,70.0
79500.0,2,75016,0.0,8.0
79500.0,2,75016,0.0,9.0
79500.0,1,53800,4.0,80.0
79500.0,2,6300,0.0,21.0
79500.0,2,91470,0.0,20.0
79500.0,2,91470,0.0,20.0
79500.0,1,59410,3.0,50.0
79500.0,1,4370,2.0,188.0
79500.0,1,29520,7.0,152.0
79500.0,1,22230,0.0,131.0
79500.0,1,56580,3.0,65.0
79500.0,0,84000,3.0,60.0
79500.0,1,22170,4.0,115.0
79500.0,2,35000,0.0,19.0
79500.0,1,22210,5.0,63.0
79500.0,1,56490,5.0,95.0
79500.0,2,75008,0.0,8.0
79500.0,1,72130,6.0,116.0
79500.0,0,70300,4.0,70.0
79500.0,0,4000,5.0,84.0
79500.0,2,78250,0.0,22.0
79500.0,2,59370,0.0,33.0
79500.0,1,53290,3.0,70.0
79500.0,1,53220,3.0,70.0
79500.0,1,53140,5.0,96.0
79500.0,2,35700,0.0,20.0
79500.0,1,72130,6.0,116.0
79500.0,1,56580,3.0,65.0
79500.0,2,59370,0.0,33.0
79500.0,1,22230,0.0,131.0
79500.0,0,84000,2.0,48.0
79500.0,2,35000,0.0,21.0
79500.0,1,56430,4.0,155.0
79500.0,0,70300,4.0,70.0
79506.0,1,62140,4.0,80.0
79510.0,0,62210,3.0,55.0
79510.0,0,62640,3.0,68.0
79550.0,1,22530,4.0,110.0
79590.0,1,22720,8.0,134.0
79750.0,1,53100,4.0,77.0
79800.0,1,22720,6.0,164.0
79800.0,1,56310,2.0,38.0
79800.0,1,53140,5.0,116.0
79800.0,0,39000,2.0,58.0
79800.0,1,59116,3.0,54.0
79800.0,2,59160,0.0,20.0
79800.0,1,44110,3.0,65.0
79850.0,1,29600,3.0,66.0
79900.0,1,62180,3.0,80.0
79900.0,2,83500,0.0,28.0
79900.0,1,59360,4.0,85.0
79900.0,0,90110,3.0,65.0
79900.0,2,91200,0.0,15.0
79900.0,1,62700,3.0,57.0
79900.0,2,59700,0.0,16.0
79900.0,1,44330,3.0,95.0
79900.0,3,62138,3.0,98.0
79900.0,0,6450,2.0,30.0
79900.0,2,83200,0.0,20.0
79900.0,1,22170,0.0,154.0
79900.0,1,62260,4.0,63.0
79900.0,3,59480,3.0,98.0
79900.0,0,59200,2.0,43.0
79900.0,1,44330,3.0,95.0
79900.0,3,62138,3.0,98.0
79900.0,0,6450,2.0,30.0
79900.0,2,13090,0.0,22.0
79900.0,2,13090,0.0,22.0
79900.0,1,53140,5.0,124.0
79900.0,2,75019,0.0,9.0
79900.0,1,85750,2.0,70.0
